timepoint,agent,cell_line,GR50,GRmax,GR_AOC,GEC50,GRinf,h_GR,r2_GR,pval_GR,receptor_status,color_map
72,YKL-5-124,MGH312,0.004181189,-0.8252761999999999,0.89510812,0.218915446,-1.0,0.277561231,0.86327488,0.000945081,HR+,#7da245
72,YKL-5-124,MGH358,0.001918907,-0.7856634720000001,0.918703199,0.177662181,-1.0,0.242619536,0.782067973,0.004831964,HR+,#7da245
72,YKL-5-124,T47D,0.000268823,-0.305738684,1.013834648,0.000647965,-0.212738923,0.402948015,0.8821349079999999,0.000562145,HR+,#7da245
72,YKL-5-124,T47D-PR,#NAME?,-0.033475429,0.667831141,0.0,0.322520652,0.01,1.11e-16,0.114351066,HR+,#7da245
72,ZZ1-33B,Hs578T,0.007824664,-0.134043225,0.834755728,0.009432039,-0.115903164,1.115880251,0.993972995,1.7e-08,TNBC,#ca7832
72,ZZ1-33B,Hs578T-PR,0.053163428,-0.308910505,0.613903732,0.568701635,-0.651257953,0.351901941,0.959707318,1.31e-05,TNBC,#ca7832
72,ZZ1-33B,MCF7,0.009202448,-0.321517263,0.863527607,0.015742013,-0.265846384,0.794193378,0.991149236,6.52e-08,HR+,#7da245
72,ZZ1-33B,MCF7-PR,0.000448182,-0.605343447,1.4056199230000002,0.001316468,-0.598485862,0.7304625920000001,0.997104892,1.31e-09,HR+,#7da245
72,ZZ1-33B,MGH312,0.000110408,-0.8554942640000001,1.799224757,0.000252857,-0.834283608,1.184516002,0.981686223,8.31e-07,HR+,#7da245
72,ZZ1-33B,MGH358,0.000183289,-0.997236075,1.965956155,0.00035805900000000004,-0.993923249,1.634553666,0.999566316,1.6999999999999996e-12,HR+,#7da245
72,ZZ1-33B,T47D,0.000347173,-0.339396914,1.27448085,0.000447551,-0.297116593,1.836427145,0.843268334,0.001524223,HR+,#7da245
72,ZZ1-33B,T47D-PR,0.000842714,-0.011569179,0.967191309,0.000841469,0.0017691870000000004,2.398437069,0.929363422,9.37e-05,HR+,#7da245
72,senexin b,Hs578T,755102.6627,0.765255293,0.123662799,1000.0,0.333659572,0.166077551,0.80704343,0.003155793,TNBC,#ca7832
72,senexin b,Hs578T-PR,inf,0.633306546,0.241248413,0.007181739,0.6628478879999999,0.4950674020000001,0.7832296320000001,0.0047424170000000005,TNBC,#ca7832
72,senexin b,MCF7,14.17181389,0.479724637,0.246111204,1000.0,-0.66823471,0.199375297,0.8577026879999999,0.001086897,HR+,#7da245
72,senexin b,MCF7-PR,4.076057949,-0.116463327,0.09929736,8.793211993,-1.0,1.42890379,0.7919334659999999,0.004108732,HR+,#7da245
72,senexin b,MGH312,0.57989569,0.165358801,0.41130555,665.6669025,-1.0,0.155926713,0.5861098260000001,0.045613973,HR+,#7da245
72,senexin b,MGH358,inf,0.270209925,0.241975953,0.0,0.709818435,0.01,-2.22e-16,0.454227761,HR+,#7da245
72,senexin b,T47D,0.437589065,0.155985164,0.389084416,0.836640725,-0.136084036,0.371419861,0.972581909,3.41e-06,HR+,#7da245
72,senexin b,T47D-PR,5.156202537,0.35487884700000005,0.183581604,72.40947028,-1.0,0.41580448,0.927970221,0.000100298,HR+,#7da245
72,AZD1775,HCC1143,0.6718550496936508,-0.4360367922846087,0.3581698907774253,4.052401045180544,-1.0,0.6113515335799447,0.9472492034127336,3.371332428203644e-05,TNBC,#ca7832
72,AZD1775,HCC1395,0.006584223434161115,-0.5529181205092922,0.8637292323547969,0.13737975192320845,-0.8180420197845216,0.3190491551256539,0.9660123455502536,7.23809334390868e-06,TNBC,#ca7832
72,AZD1775,HCC1419,2.4658533356111985,-0.033216399730744306,0.24325916894500074,12.348104099345482,-1.0,0.681959294904985,0.8760992478132239,0.0006695126702520593,HER2amp,#4dab9b
72,AZD1775,HCC1500,0.0031875699006318173,-0.9505555610402376,1.3345089520011624,0.007312479950897039,-0.7360500638801474,1.090018409454684,0.7932950120231038,0.004015395688566792,HR+,#7da245
72,AZD1775,HCC1937,0.00845286060656377,-0.07794859481098526,0.7137928048309046,0.01526111742441239,-0.12093400572329928,0.36664774103580394,0.9691868640116614,5.1354162640127035e-06,TNBC,#ca7832
72,AZD1775,HCC38,0.004214272721031092,-0.38990053105738187,0.9266605340965188,0.017687629925304774,-0.448901808405296,0.4466692467813202,0.9923212303729486,3.9675347007772643e-08,TNBC,#ca7832
72,AZD2014,HCC1143,0.4239376968074712,0.1805335659922509,0.4198067167587744,59.22197215444974,-1.0,0.2224154011195225,0.980348086763455,1.0639395007228105e-06,TNBC,#ca7832
72,AZD2014,HCC1395,0.010200378653972277,0.28431009752962577,0.5811813750961227,0.0016923967541508645,0.14681916690022598,0.19352665941779865,0.8986138030146031,0.00033183784559887014,TNBC,#ca7832
72,AZD2014,HCC1419,0.00046176633171039647,-0.10511863629797004,0.9551487335185064,0.0008856856897406543,-0.1535593701129259,0.41121447172087744,0.9757973657520508,2.205561804635714e-06,HER2amp,#4dab9b
72,AZD2014,HCC1500,2.7340141939599288e-05,-0.9995941271323148,1.9972435565956328,5.063591238794324e-05,-0.9981466742129194,1.780572794562784,0.9047280340612656,0.0002669180506387203,HR+,#7da245
72,AZD2014,HCC1937,0.030556635522596708,0.3675435542155503,0.5188601700763456,0.0005262793440583779,0.3578671902216,0.30969953209988416,0.8600980579608033,0.0010241960606220957,TNBC,#ca7832
72,AZD2014,HCC38,0.4533218489283992,0.19756597753503402,0.4175632264682593,62.63999813235032,-1.0,0.22290749626553674,0.9865449486080968,2.825522456006979e-07,TNBC,#ca7832
72,AZD5363,HCC1143,881.3968125647583,0.7733827468742067,0.08482191193201846,1000.0,-0.018299016922458267,0.2847127647021693,0.934676267037982,7.124403063651917e-05,TNBC,#ca7832
72,AZD5363,HCC1395,0.1375943520682609,0.1047075088864331,0.4978538447783271,78.69151420774051,-1.0,0.17303758448552434,0.9254719572808192,0.00011301055434909112,TNBC,#ca7832
72,AZD5363,HCC1419,59.070352761428175,0.5336939406490819,0.18669857227687253,1.4272041068401602,0.3765810434485428,0.3757773162875151,0.8583200062993632,0.0010704831879738694,HER2amp,#4dab9b
72,AZD5363,HCC1500,inf,1.933455526080596,-0.2928783976647333,0.0,1.0,0.01,-0.08763171019634798,1.0,HR+,#7da245
72,AZD5363,HCC1937,13.205594046731287,0.5002710341786396,0.3531547772826525,0.011418560619943594,0.46709152781401203,0.3857674626706615,0.8567302288393104,0.001113117434938804,TNBC,#ca7832
72,AZD5363,HCC38,360.5387488716087,0.7296129080439373,0.0933297659454584,832.8992371981687,-0.13905391262127625,0.2930572608001203,0.8502953188325459,0.0012981468752880645,TNBC,#ca7832
72,AZD6738,HCC1143,5.181554936190722,-0.04331426442148133,0.025821350703337,8.915938113223177,-0.8843744209538993,1.876412994457199,0.9329573385818896,7.802420676850108e-05,TNBC,#ca7832
72,AZD6738,HCC1395,1.5727885913537365,-0.2696773386624659,0.20642851459535128,5.226791066287468,-0.9677808904167132,0.8967078182451894,0.9570610225490032,1.6405177842071513e-05,TNBC,#ca7832
72,AZD6738,HCC1419,8.71120940982051,0.3431931021025443,0.04458131173015269,12.676809696464664,-0.9357972702553058,2.8117526175011296,0.9495138520813332,2.8913643628225568e-05,HER2amp,#4dab9b
72,AZD6738,HCC1500,inf,-0.889941667967346,0.2305565407391872,0.0,0.6994005897702045,0.01,-2.220446049250313e-16,0.3867675061856983,HR+,#7da245
72,AZD6738,HCC1937,9.02079969743607,0.29010360605387864,-0.0970539813812673,11.295671043759036,-1.0,4.885184057329705,0.6956265284515539,0.013659751724668823,TNBC,#ca7832
72,AZD6738,HCC38,2.080761817809407,-0.23184728917817746,0.2404251178375393,6.879031384582831,-1.0,0.9187689842221428,0.960872349374486,1.1849313828804496e-05,TNBC,#ca7832
72,BJP-6-5-3,HCC1143,inf,0.9449174402347504,-0.011831735001579021,0.0,1.0,0.01,-0.02305516622511816,0.2844380717106844,TNBC,#ca7832
72,BJP-6-5-3,HCC1395,inf,0.9406811814081186,0.025112902952977717,0.0,0.9612009993285262,0.01,-2.2204460492503127e-15,0.7262547279178078,TNBC,#ca7832
72,BJP-6-5-3,HCC1419,inf,0.9180161978720563,-0.005468246157808878,0.0,0.99733654364652,0.01,-8.881784197001249e-15,0.3584426074518269,HER2amp,#4dab9b
72,BJP-6-5-3,HCC1500,-inf,-0.22850568482560585,0.4001871224412225,0.0,0.4898883618700789,0.01,2.220446049250313e-16,0.7194448462685761,HR+,#7da245
72,BJP-6-5-3,HCC1937,inf,0.9379737628514426,0.015116100772906288,0.0,0.9782377866700558,0.01,-1.176836406102666e-14,0.8110042183600201,TNBC,#ca7832
72,BJP-6-5-3,HCC38,inf,1.0004464883664108,0.006570964629043924,0.0,0.9973868033201616,0.01,-1.4210854715202004e-14,1.0,TNBC,#ca7832
72,BMS-265246,HCC1143,0.0017833679434137413,-0.05154638696089098,0.8354549455742322,0.003016707900403035,-0.11395686800713885,0.3905863479120303,0.9616363064876648,1.105914225907334e-05,TNBC,#ca7832
72,BMS-265246,HCC1395,0.00580443072973408,-0.1900778194082975,0.8020835747492825,0.01509108022180712,-0.2414622517869467,0.41237409584413903,0.9758334486943584,2.1940745278392626e-06,TNBC,#ca7832
72,BMS-265246,HCC1419,0.601381167836545,0.3849982574294588,0.30434784458417785,0.09512762961904048,0.3831613703759628,0.7883985154819482,0.9744960772804788,2.6492591508331387e-06,HER2amp,#4dab9b
72,BMS-265246,HCC1500,-inf,0.543800811277471,0.970567309487804,0.0,0.0479726887647708,0.01,-2.220446049250313e-16,1.0,HR+,#7da245
72,BMS-265246,HCC1937,0.00034180155212817014,-0.051884053926769536,0.9178601662167608,0.00047675530392730285,-0.0732337830275427,0.4107469945350888,0.9476513563434276,3.2822300543133835e-05,TNBC,#ca7832
72,BMS-265246,HCC38,0.003972745932919604,-0.012860583476272723,0.7662185942108424,0.005447547276692419,-0.06813316968455105,0.4046390042458768,0.9735389197871572,3.013883719482635e-06,TNBC,#ca7832
72,BSJ-01-175,HCC1143,0.05319067943438428,-0.4013558781448184,0.6729464999090444,0.1185140358331582,-0.4176475565743799,0.7579187974020819,0.9694526019777808,4.98206951293767e-06,TNBC,#ca7832
72,BSJ-01-175,HCC1395,0.015493832410774669,-0.7367471748446361,0.9768636685758652,0.03311660516162989,-0.5991386086868142,1.0369687333812485,0.9627459311609664,9.979481894184516e-06,TNBC,#ca7832
72,BSJ-01-175,HCC1419,0.5387514994644182,-0.5628701269169908,0.3836568900435064,1.0959996059023709,-0.666654899835595,1.1930812882943385,0.980385322733432,1.056900452267584e-06,HER2amp,#4dab9b
72,BSJ-01-175,HCC1500,0.0046388287698854785,-0.9999182506099298,1.4449986721293628,0.01493532984950146,-1.0,0.9395730002731164,0.8057915258616426,0.0032280378349466288,HR+,#7da245
72,BSJ-01-175,HCC1937,0.3007673628951224,-0.5371963078876405,0.4571143530087898,0.4989020825518154,-0.4933355643186078,1.356446122450924,0.9826614448266976,6.863492550968076e-07,TNBC,#ca7832
72,BSJ-01-175,HCC38,0.13745283020368204,-0.5427112083009321,0.5844175653601532,0.3267328200548653,-0.5697242455299409,0.8783710449827464,0.9871785667578432,2.386591084757584e-07,TNBC,#ca7832
72,BSJ-03-123,HCC1143,1.864192525024192,-0.016469469398671444,0.26413803223939336,13.09131740122848,-1.0,0.5636449275301778,0.9384228670637051,5.793861698144554e-05,TNBC,#ca7832
72,BSJ-03-123,HCC1395,1.1398616717581125,-0.15209848624325562,0.3201906743813193,12.625419282783382,-1.0,0.4568404361375889,0.8183747715778185,0.002553386790168033,TNBC,#ca7832
72,BSJ-03-123,HCC1419,0.4358318359565538,0.17908376917417398,0.4241375516086535,164.81044349108362,-1.0,0.18509818414792306,0.9263946686425008,0.00010818883706609217,HER2amp,#4dab9b
72,BSJ-03-123,HCC1500,inf,-0.6298425189768881,0.07479088382945656,0.0,0.8940667039314165,0.01,0.0,0.05703542251302285,HR+,#7da245
72,BSJ-03-123,HCC1937,9.922151844269562,0.4917966686741859,0.03526426096324552,12.912074263454112,-0.5985516733894315,2.988460955289093,0.8975916326298194,0.0003436956605412656,TNBC,#ca7832
72,BSJ-03-123,HCC38,0.04492619739553734,-0.09080193740891984,0.5655707983342425,21.656605955025,-1.0,0.17782524040172584,0.8596575700627597,0.0010355271054034443,TNBC,#ca7832
72,BSJ-03-124,HCC1143,2.7611792841347844,0.2788607988314855,0.2532654916762265,63.18208585247428,-1.0,0.3509536460605449,0.9737536654477859,2.9291412245724398e-06,TNBC,#ca7832
72,BSJ-03-124,HCC1395,1.2243369547941054,0.2397673358768521,0.381567086620199,968.6771118969388,-0.8379560059731002,0.1474916544457607,0.7333444873889561,0.009790998459192624,TNBC,#ca7832
72,BSJ-03-124,HCC1419,1.290981918914018,0.3192634012381244,0.3940371559943253,1000.0,-0.6816408887373621,0.12928528352363566,0.7044377799629028,0.014036900451815382,HER2amp,#4dab9b
72,BSJ-03-124,HCC1500,-inf,-0.4805687514059074,0.7140246179809778,0.0,0.2384378843497784,0.01,0.0,0.6775235958619554,HR+,#7da245
72,BSJ-03-124,HCC1937,inf,0.8890246872000143,0.02775096738133942,0.0,0.9653480772186764,0.01,-3.774758283725532e-15,0.9024266700334028,TNBC,#ca7832
72,BSJ-03-124,HCC38,0.008638648206873127,0.17498578486431526,0.6038285480198335,0.019639370709069858,-0.07369730201464281,0.16741198066748872,0.9288199927719686,9.621728480158076e-05,TNBC,#ca7832
72,BVD523,HCC1143,1.7360763599494171,0.0792325973200676,0.2697833281528841,19.295768287161295,-1.0,0.4561854222182431,0.9322311120377262,8.102261527132004e-05,TNBC,#ca7832
72,BVD523,HCC1395,1.8571088121439367,0.25395919817046964,0.25711078750972355,4.038976697320655,-0.2089347521646404,0.44938051061008777,0.9568976944593359,1.6624621033134446e-05,TNBC,#ca7832
72,BVD523,HCC1419,14.928828873550446,0.6266514654412851,0.05332732047616661,46.71161125739018,-1.0,0.9631047914066336,0.8772962006998375,0.0006471471386098049,HER2amp,#4dab9b
72,BVD523,HCC1500,inf,0.6981526744031428,0.5137099277171223,0.0,0.5815467357513044,0.01,0.0,0.23569438689185002,HR+,#7da245
72,BVD523,HCC1937,15.016045253804648,0.5310732348179377,0.11882352573858335,178.7873416028206,-1.0,0.44351142724292775,0.9050414701168478,0.00026385719325494605,TNBC,#ca7832
72,BVD523,HCC38,4.674306499302691,0.3674887145906776,0.2357437195917404,200.6877535237119,-1.0,0.2922098100258434,0.8715274080576183,0.0007600404413026227,TNBC,#ca7832
72,CFI-400945,HCC1143,0.005242403549169641,0.056761980778931236,0.5318671252154087,0.004947970185013685,0.09314581813653523,3.5665013292676617,0.9946954744182044,1.0870835343013141e-08,TNBC,#ca7832
72,CFI-400945,HCC1395,0.00375934982410074,-0.1847308368723063,0.7020059152182281,0.003994741850440868,-0.16762308316206387,4.760442847937068,0.97053570671349,4.3907236215723336e-06,TNBC,#ca7832
72,CFI-400945,HCC1419,0.0035877860449421593,0.3075958449732781,0.43188181949335697,0.002341896382053103,0.34215915161697863,2.7029778551951287,0.9838164614914706,5.392090831612961e-07,HER2amp,#4dab9b
72,CFI-400945,HCC1500,0.0009067701427851564,-0.7495848879724745,1.1424784613827312,0.0010784460916819292,-0.6898059882763841,5.0,0.8700425850329102,0.000791231783037971,HR+,#7da245
72,CFI-400945,HCC1937,0.0043555861242942865,-0.14909391353899315,0.6687396346490079,0.004689836170301562,-0.14120951233272708,3.364259269392821,0.9945396793698504,1.2029941265367938e-08,TNBC,#ca7832
72,CFI-400945,HCC38,0.0033422958484907745,-0.3460384780254093,0.8097879177694685,0.0038797736396158963,-0.33075672648732435,3.404860406637583,0.9978796827685146,4.3893777501580173e-10,TNBC,#ca7832
72,E17,HCC1143,0.003185337233385648,-0.2644742838912392,0.7750853028688527,0.003627008823370883,-0.2535595101724592,3.1590257303208102,0.9967975531300568,1.858603604354414e-09,TNBC,#ca7832
72,E17,HCC1395,0.0014271231353152147,-0.5141619583786841,1.000698326779423,0.0023093680463242105,-0.5147785003908089,1.4705963001795912,0.9963214568121992,3.0190165922761025e-09,TNBC,#ca7832
72,E17,HCC1419,0.0044221495678522255,-0.3536541896279809,0.7473563889363289,0.005366687236325982,-0.3274067684198972,2.6018987431193223,0.9977320651207446,5.555294002590472e-10,HER2amp,#4dab9b
72,E17,HCC1500,0.00047804349796893604,-0.9992070842824496,1.5586984983431775,0.0006853862104822813,-0.9857366256382846,3.022803293542757,0.9899968772977852,1.0010933726434246e-07,HR+,#7da245
72,E17,HCC1937,0.0040107036920505644,-0.24595146895724904,0.7234667986373968,0.004409946774935471,-0.2376605127581592,4.0979175033776745,0.9957491113210314,5.008169989828559e-09,TNBC,#ca7832
72,E17,HCC38,0.004352110495195879,-0.4007022261876604,0.7802699000007652,0.00516852157561768,-0.3537524851812754,3.1120010185647367,0.9948580177932465,9.748930884789786e-09,TNBC,#ca7832
72,FMF-03-145-1,HCC1143,0.005874505683622125,0.09374629904795896,0.38584410171292416,0.0056344013957569435,0.09416240323536618,5.0,0.9961038286972482,9.475346666176777e-07,TNBC,#ca7832
72,FMF-03-145-1,HCC1395,0.0046606150434704025,-0.13683930419393764,0.5203966258622611,0.004933143991833224,-0.16431307712662385,5.0,0.9861162104965404,2.271276729992611e-05,TNBC,#ca7832
72,FMF-03-145-1,HCC1419,0.006873490475108575,0.3778793264163172,0.2657576960281122,0.005299832269449815,0.36373197731208295,5.0,0.9734210989893228,0.00011517084393597443,HER2amp,#4dab9b
72,FMF-03-145-1,HCC1500,-inf,-0.6582534486004818,0.9415182978932672,0.0,0.05671657488180435,0.01,0.0,0.09740549154113344,HR+,#7da245
72,FMF-03-145-1,HCC1937,0.005475340163577836,-0.08951694374669239,0.4660204426458429,0.00567709007868994,-0.09916081511440633,5.0,0.9852120309056484,2.65932450594919e-05,TNBC,#ca7832
72,FMF-03-145-1,HCC38,0.005158594272651418,-0.3277033000891609,0.5529314538940815,0.005720181221957999,-0.33822784982119386,5.0,0.9945826157043026,2.1601012643035493e-06,TNBC,#ca7832
72,FMF-03-146-1,HCC1143,inf,0.8113768186053234,0.053691862111239316,0.0,0.9400800102931688,0.01,-7.327471962526032e-15,0.057850078023733875,TNBC,#ca7832
72,FMF-03-146-1,HCC1395,inf,0.6505121931993445,0.16744712376924925,0.0,0.8314158072395735,0.01,-6.661338147750938e-16,0.3883552837854578,TNBC,#ca7832
72,FMF-03-146-1,HCC1419,inf,0.8010909597219975,0.04025024574764993,0.0,0.9550676405416304,0.01,-3.774758283725532e-15,0.07697846842647105,HER2amp,#4dab9b
72,FMF-03-146-1,HCC1500,inf,0.2754508989801723,0.4117312111481102,0.0,0.6261257924689749,0.01,-2.220446049250313e-16,0.12479606238222285,HR+,#7da245
72,FMF-03-146-1,HCC1937,inf,0.8497164615910318,0.05532338081645018,0.0,0.9423748169241494,0.01,-3.3306690738754696e-15,1.0,TNBC,#ca7832
72,FMF-03-146-1,HCC38,inf,0.9002840093437459,0.04683958350191399,0.0,0.9527863285551321,0.01,-9.992007221626407e-15,1.0,TNBC,#ca7832
72,FMF-04-107-2,HCC1143,0.005598803095251874,-0.2717082676290331,0.9475355323098904,0.008302093605159638,-0.24895023217447296,1.0256617063597508,0.9960065010121221,4.024737210173157e-09,TNBC,#ca7832
72,FMF-04-107-2,HCC1395,0.0041232449618226145,-0.5757880245312795,1.0883002497438188,0.00973720307883947,-0.4943184127650208,0.7999984051489921,0.9805852475096304,1.019674371938173e-06,TNBC,#ca7832
72,FMF-04-107-2,HCC1419,0.009876680603411708,-0.42248115545049225,0.9317744663844194,0.01874281930663736,-0.3906591365671789,0.9012220558397804,0.9859331666241926,3.3013167943796157e-07,HER2amp,#4dab9b
72,FMF-04-107-2,HCC1500,0.01103694272500177,-0.9999306041271596,1.3546439560130519,0.02020687086325089,-1.0,1.8165648246956585,0.9604104742645244,1.2346135724206066e-05,HR+,#7da245
72,FMF-04-107-2,HCC1937,0.001922969051059748,-0.2196790805586144,1.0174573852797286,0.0024726551921784123,-0.17018371193287926,1.1651469104181669,0.9749253261286094,2.496453758493722e-06,TNBC,#ca7832
72,FMF-04-107-2,HCC38,0.009242149765702923,-0.37670092351466256,0.9097728780861348,0.016039386889673726,-0.3265918228744359,0.9118949017892124,0.9851191517310016,4.0197302464406453e-07,TNBC,#ca7832
72,FMF-04-112-1,HCC1143,102.63192417525156,0.8139264009572187,0.04711879197158484,772.9144185927781,-1.0,0.5441316447485715,0.7649249879572969,0.0267926806464307,TNBC,#ca7832
72,FMF-04-112-1,HCC1395,inf,0.8239288592821931,0.026604503271917528,0.0,0.9668374877908332,0.01,-2.2204460492503127e-15,0.12975418217057122,TNBC,#ca7832
72,FMF-04-112-1,HCC1419,inf,0.7980177194983427,-0.010775148153225668,0.0,0.9966638472952956,0.01,-1.7763568394002505e-15,0.1706192125317202,HER2amp,#4dab9b
72,FMF-04-112-1,HCC1500,inf,0.10249850345950028,-0.2258655630390708,0.0,1.0,0.01,-0.014808131400879,0.6963166814048456,HR+,#7da245
72,FMF-04-112-1,HCC1937,inf,0.8962938230672435,0.029428085063137755,0.0,0.9734551252722372,0.01,-5.551115123125783e-15,0.3825604715129436,TNBC,#ca7832
72,FMF-04-112-1,HCC38,49.987448589167975,0.7259178241945283,0.0753864496781294,403.3257070688916,-1.0,0.5261622415037647,0.8613392340223475,0.0071595213317605655,TNBC,#ca7832
72,Flavopiridol,HCC1143,0.1714237775772509,-0.3040813671586883,0.23189321783660624,0.28309387012804715,-0.5208838511129561,1.4229651019207392,0.9980391589133444,3.338477272407658e-10,TNBC,#ca7832
72,Flavopiridol,HCC1395,0.1229276276585367,-0.590805034836957,0.33754183676100435,0.3191048631611329,-1.0,1.1516769751382523,0.967906705734923,5.921749658965858e-06,TNBC,#ca7832
72,Flavopiridol,HCC1419,0.18895332749099653,-0.2623795463906465,0.22955263809546744,0.5595815093216481,-0.8769443418225022,0.9330607851616158,0.9800001738364378,1.1313364324250228e-06,HER2amp,#4dab9b
72,Flavopiridol,HCC1500,-inf,-0.9974702713360184,,0.0,0.1,0.01,,,HR+,#7da245
72,Flavopiridol,HCC1937,0.1665984742662822,-0.21684202025967825,0.2386644012193383,0.2324989582377739,-0.3401206807710789,1.5569719135080826,0.978833339141397,1.3796954431155584e-06,TNBC,#ca7832
72,Flavopiridol,HCC38,0.13985049423554552,-0.4018285469903363,0.28524743685411874,0.4364026834614726,-1.0,0.96539590811577,0.9900432547420372,9.849425186558848e-08,TNBC,#ca7832
72,GSK2334470,HCC1143,419.0945331214763,0.7393052090503693,0.08981012421882176,1000.0,-0.1485417527562916,0.2991038511666564,0.797795412517712,0.0037176501260977046,TNBC,#ca7832
72,GSK2334470,HCC1395,inf,0.5169821656723301,0.18644032591777845,0.0,0.808884630138852,0.01,-6.661338147750938e-16,0.09254806582049646,TNBC,#ca7832
72,GSK2334470,HCC1419,7.427555273011753,0.4442401080192453,0.2501609811090273,0.7299898453725301,0.2962146721765829,0.3868842122929305,0.7794938403190962,0.005034687738104338,HER2amp,#4dab9b
72,GSK2334470,HCC1500,0.0016308126180078805,-0.628292538195298,1.3315712429616746,0.0018514193173673013,-0.4429173847195184,5.0,0.8597927854222152,0.001032039370624016,HR+,#7da245
72,GSK2334470,HCC1937,20.883421003233735,0.5852607834037442,0.14456660656995146,491.0885052905481,-1.0,0.3479187864874249,0.7249902242406283,0.010907330225061629,TNBC,#ca7832
72,GSK2334470,HCC38,inf,0.7670113331441308,0.05523953520939756,0.0,0.9406597936047454,0.01,-2.664535259100376e-15,0.07896414124243256,TNBC,#ca7832
72,LEE011/Ribociclib,HCC1143,3.650568881652241,0.2969463569934758,0.2690369152531188,263.37193683261205,-1.0,0.2567640494320067,0.8783822096943809,0.000627321076898002,TNBC,#ca7832
72,LEE011/Ribociclib,HCC1395,3.7168960919306135,0.41536673600560414,0.32659790216945944,987.3931407430603,-0.7853068493822734,0.1691354945256625,0.8617935396174137,0.0009814071219248488,TNBC,#ca7832
72,LEE011/Ribociclib,HCC1419,inf,0.5407500957290523,0.2990038828134184,0.027730900414435728,0.5179127454968837,0.5433630062786411,0.8629853890165594,0.0009521033361926668,HER2amp,#4dab9b
72,LEE011/Ribociclib,HCC1500,-inf,0.1386242494785439,0.6801708702973828,0.0,0.3806413761063602,0.01,1.1102230246251563e-16,0.9987578378759392,HR+,#7da245
